longitude,latitude
27.575764,53.835844
27.576842,53.836503
27.577345,53.836923
27.577704,53.835993
27.578181,53.836312
27.579211,53.835735
27.579456,53.835341
27.580247,53.83507
27.58089,53.834866
27.583031,53.834984
27.584064,53.83475
27.585655,53.834767
27.586678,53.835059
27.584972,53.835532
27.58357,53.835516
27.584298,53.836206
27.582555,53.836706
27.58357,53.837019
27.585089,53.837163
27.584837,53.836721
27.587272,53.836052
27.586822,53.837125
27.586813,53.838002
27.427353,53.908177
27.598971,53.86
27.599754,53.860152
27.600505,53.860431
27.601299,53.860596
27.602018,53.860862
27.594844,53.857199
27.595509,53.857645
27.595536,53.858951
27.595572,53.858325
27.596623,53.858521
27.596695,53.857592
27.597422,53.85875
27.60062,53.858877
27.60177,53.858888
27.601654,53.859334
27.601977,53.859913
27.602947,53.860651
27.609692,53.862828
27.609832,53.862208
27.610776,53.862265
27.61039,53.861512
27.611473,53.862284
27.611,53.863638
27.612739,53.864106
27.613115,53.863524
27.614381,53.863663
27.61289,53.862746
27.613866,53.862955
27.616055,53.862449
27.615797,53.863056
27.616548,53.863163
27.61496,53.863765
27.61511,53.86472
27.423158,53.883792
27.419332,53.885432
27.418217,53.884604
27.418328,53.883946
27.419583,53.884625
27.420264,53.88534
27.419223,53.882332
27.421312,53.881444
27.420248,53.881664
27.420482,53.882433
27.421279,53.882203
27.421864,53.882571
27.422571,53.882001
27.422268,53.881425
27.42274,53.884027
27.584011,53.904702
27.583184,53.904326
27.562676,53.845275
27.56502,53.845285
27.566215,53.845063
27.688772,53.953355
27.6887,53.952375
27.691562,53.950476
27.691602,53.948915
27.691162,53.949524
27.692671,53.949227
27.691691,53.948321
27.547778,53.925115
27.547413,53.925831
27.546443,53.925147
27.425731,53.90095
27.426658,53.900476
27.427515,53.900697
27.429875,53.900356
27.431068,53.900305
27.429759,53.899711
27.428311,53.89949
27.428869,53.900685
27.431399,53.900773
27.432785,53.900685
27.695922,53.942047
27.695471,53.942452
27.692862,53.943225
27.692047,53.942921
27.691188,53.942661
27.694264,53.942362
27.695011,53.941184
27.690955,53.941262
27.69117,53.940231
27.689706,53.940577
27.688682,53.940547
27.690014,53.94003
27.433321,53.925002
27.428818,53.925603
27.431594,53.925153
27.429866,53.925046
27.427872,53.924639
27.432244,53.923874
27.430597,53.923846
27.428257,53.923328
27.427513,53.922906
27.432292,53.922753
27.42654,53.922993
27.431068,53.922904
27.426809,53.923574
27.42962,53.914892
27.428413,53.914952
27.427839,53.914122
27.425881,53.915085
27.429845,53.913736
27.428102,53.913739
27.422968,53.913945
27.428499,53.912933
27.424137,53.914435
27.427641,53.912706
27.426322,53.914248
27.427850,53.912273
27.425323,53.914453
27.429489,53.91215
27.425478,53.913698
27.422624,53.912643
27.423762,53.913123
27.425916,53.912855
27.428419,53.911505
27.425061,53.913077
27.429832,53.911131
27.425061,53.912317
27.429382,53.910658
27.422521,53.911402
27.428514,53.910772
27.423827,53.911793
27.427238,53.910955
27.424775,53.911725
27.425521,53.911151
27.427346,53.909726
27.426691,53.909047
27.486867,53.850194
27.488232,53.850194
27.488187,53.84944
27.486912,53.84944
27.48966,53.848468
27.487504,53.848002
27.485558,53.845892
27.484796,53.845556
27.484163,53.845886
27.483525,53.844675
27.482636,53.844265
27.482034,53.844542
27.481486,53.843633
27.480559,53.843715
27.479181,53.844346
27.478216,53.843465
27.47712,53.844026
27.620078,53.960801
27.619026,53.96123
27.619601,53.96034
27.618067,53.960795
27.616237,53.959393
27.615398,53.962642
27.612855,53.963108
27.613962,53.961805
27.613394,53.961143
27.613173,53.960566
27.612307,53.961095
27.611881,53.9607
27.610549,53.96236
27.609433,53.962221
27.608339,53.962171
27.606083,53.962282
27.607636,53.959845
27.606234,53.959697
27.605916,53.960504
27.617263,53.96032
27.60487,53.959935
27.604884,53.960732
27.613512,53.959456
27.603297,53.959771
27.610176,53.959163
27.601841,53.959585
27.608856,53.958383
27.438138,53.916453
27.439696,53.916419
27.441798,53.916647
27.441656,53.917534
27.445581,53.917809
27.447301,53.918027
27.450541,53.918343
27.452074,53.918312
27.454146,53.918197
27.455465,53.918052
27.456961,53.918524
27.458794,53.918371
27.458803,53.917522
27.460591,53.917188
27.460106,53.918042
27.461894,53.917904
27.462092,53.916934
27.607331,53.85141
27.601878,53.850273
27.601087,53.851458
27.618901,53.854602
27.619404,53.855819
27.620185,53.854947
27.620904,53.85585
27.423859,53.896383
27.424444,53.896295
27.426292,53.896942
27.425478,53.897359
27.424808,53.897856
27.43087,53.896282
27.486772,53.877776
27.487271,53.878198
27.48621,53.877078
27.484702,53.877067
27.4834,53.8773
27.472869,53.924052
27.474239,53.925177
27.4744,53.926336
27.47308,53.926697
27.473864,53.926456
27.470589,53.924372
27.47192,53.924334
27.471587,53.925968
27.471866,53.926291
27.472027,53.926677
27.47222,53.926994
27.473636,53.92745
27.470345,53.928059
27.470978,53.927825
27.470215,53.92964
27.469303,53.929747
27.471137,53.929488
27.468639,53.929627
27.468381,53.92904
27.46865,53.928641
27.471643,53.92816
27.471107,53.928534
27.473115,53.929835
27.472664,53.929499
27.472969,53.928719
27.473635,53.928605
27.473205,53.928003
27.472435,53.927583
27.473862,53.928007
27.474849,53.92838
27.475063,53.928026
27.475342,53.927336
27.475943,53.927734
27.476626,53.927522
27.473787,53.929108
27.475418,53.928784
27.476437,53.928652
27.477443,53.928508
27.474194,53.929721
27.475063,53.929632
27.475997,53.929559
27.476759,53.928995
27.476824,53.929489
27.683978,53.950809
27.684514,53.949821
27.684056,53.949429
27.684258,53.947742
27.685739,53.947059
27.432705,53.899566
27.433569,53.900046
27.428045,53.883771
27.432452,53.882151
27.427914,53.884151
27.42933,53.883437
27.429293,53.883946
27.428889,53.884392
27.431737,53.883537
27.433228,53.883606
27.431089,53.884961
27.432569,53.884859
27.431037,53.886108
27.431099,53.887199
27.433697,53.897075
27.433923,53.898172
27.432673,53.897426
27.431508,53.897473
27.430641,53.897111
27.429701,53.897107
27.429156,53.898041
27.433708,53.898684
27.433866,53.899092
27.431251,53.899518
27.432308,53.900233
27.430017,53.898915
27.435398,53.915199
27.434937,53.914479
27.43366,53.91469
27.433542,53.914087
27.435218,53.913692
27.434759,53.913155
27.433054,53.913648
27.433606,53.9127
27.435027,53.912238
27.434501,53.911676
27.432878,53.912266
27.433718,53.911284
27.432613,53.910475
27.440494,53.923266
27.439705,53.922077
27.440658,53.920937
27.439856,53.920646
27.439174,53.921138
27.439636,53.919262
27.438964,53.919834
27.438439,53.919309
27.438148,53.918553
27.439226,53.918191
27.439231,53.917648
27.438069,53.9176663
27.584424,53.907774
27.586822,53.907058
27.586117,53.907245
27.58543,53.907498
27.581882,53.908167
27.58057,53.908813
27.57871,53.909678
27.422238,53.925533
27.422856,53.923893
27.417164,53.91549
27.417861,53.91524
27.417475,53.914747
27.415635,53.914305
27.416816,53.914011
27.417764,53.913945
27.419449,53.914008
27.417202,53.913335
27.415694,53.912791
27.41944,53.912908
27.417517,53.912452
27.418541,53.911964
27.417859,53.911434
27.416509,53.916352
27.417925,53.916024
27.419052,53.916036
27.441746,53.924548
27.442653,53.922888
27.443095,53.923993
27.446181,53.921756
27.445956,53.922003
27.447179,53.92161
27.446973,53.921049
27.450934,53.919526
27.44885,53.918349
27.564742,53.841105
27.566215,53.841126
27.56684,53.841653
27.565424,53.841604
27.563987,53.841662
27.568416,53.841997
27.568838,53.841264
27.57059,53.841885
27.450791,53.922809
27.451934,53.922298
27.450143,53.922231
27.451878,53.921266
27.449103,53.923871
27.45018,53.92135
27.449685,53.923392
27.449712,53.921175
27.448293,53.923281
27.4493,53.921536
27.448084,53.92238
27.583892,53.90532
27.583526,53.905816
27.583175,53.906294
27.58431392,53.90615831
27.583803,53.906856
27.582054,53.904045
27.581089,53.904921
27.579806,53.905641
27.579438,53.905917
27.578998,53.906209
27.576765,53.907871
27.482285,53.851171
27.480084,53.851054
27.478872,53.851219
27.477721,53.851346
27.489185,53.878081
27.488735,53.878744
27.486498,53.879339
27.674195,53.945138
27.673942,53.947138
27.674543,53.946594
27.686556,53.948096
27.687137,53.947464
27.667706,53.946991
27.669368,53.946816
27.671399,53.947584
27.670447,53.947097
27.670527,53.946583
27.670093,53.945742
27.673698,53.945762
27.674034,53.944853
27.67527,53.945613
27.676259,53.945841
27.676213,53.946524
27.68296,53.948777
27.684898,53.949331
27.686006,53.949889
27.686041,53.948774
27.688639,53.95135
27.68902,53.951798
27.689215,53.9483
27.690183,53.949621
27.689999,53.951387
27.687371,53.953185
27.686584,53.952886
27.685359,53.952666
27.684325,53.952353
27.67412,53.94954
27.674336,53.948882
27.673097,53.948782
27.670307,53.948627
27.670895,53.948119
27.669521,53.947537
27.668488,53.947982
27.614283,53.95707
27.607419,53.958112
27.60854,53.958096
27.609424,53.957891
27.611995,53.958172
27.618303,53.957051
27.620089,53.956821
27.559945,53.845211
27.561131,53.844755
27.562676,53.844627
27.563942,53.845036
27.564993,53.844579
27.56731,53.84449
27.560439,53.843724
27.560943,53.84262
27.562739,53.841216
27.452789,53.922911
27.452713,53.923334
27.587631,53.90667
27.587285,53.906139
27.586759,53.906437
27.586813,53.905524
27.586167,53.905615
27.586337,53.904819
27.4504,53.8632
27.4488,53.8630
27.4487,53.8620
27.459468,53.856334
27.459594,53.855999
27.460511,53.856142
27.460690,53.855865
27.461534,53.8561
27.461614,53.855858
27.46254,53.856249
27.46264,53.855893
27.4496,53.8611
27.45053,53.860603
27.451624,53.860253
27.452688,53.860709
27.453845,53.85976
27.454704,53.859171
27.454285,53.858697
27.455594,53.857811
27.4582,53.8565
27.4653,53.8569
27.4669,53.8569
27.468705,53.857013
27.446964,53.924612
27.445581,53.924728
27.445994,53.924012
27.442609,53.925505
27.446507,53.922898
27.443819,53.924755
27.444983,53.92334
27.443954,53.922639
27.444791,53.922393
27.444684,53.921893
27.443298,53.921594
27.446214,53.920648
27.445509,53.920592
27.448562,53.919585
27.454383,53.923462
27.455257,53.922846
27.453635,53.919276
27.45477,53.918996
27.423501,53.88616
27.424327,53.885567
27.425222,53.885657
27.426777,53.885651
27.425978,53.885176
27.426896,53.885104
27.425736,53.88749
27.426105,53.886663
27.424847,53.886489
27.42477,53.88386
27.4261,53.883879
27.424952,53.883304
27.545113,53.927628
27.545721,53.926572
27.610508,53.854814
27.612724,53.856973
27.61193,53.856631
27.605856,53.85565
27.605802,53.856113
27.617127,53.857355
27.617717,53.857697
27.616419,53.857962
27.610079,53.851687
27.612032,53.85227
27.609231,53.852315
27.610261,53.852359
27.610744,53.852765
27.610133,53.853209
27.609532,53.853577
27.616325,53.853758
27.609854,53.854142
27.609049,53.854859
27.616143,53.854693
27.608244,53.854345
27.615137,53.854199
27.607193,53.854319
27.613152,53.854618
27.607708,53.853729
27.61396,53.85499
27.607418,53.853063
27.612855,53.855728
27.606292,53.853476
27.614074,53.855745
27.614954,53.855155
27.60225,53.854633
27.614921,53.855834
27.615748,53.856233
27.607046,53.855293
27.615883,53.855627
27.608923,53.856206
27.61697,53.855739
27.616682,53.85636
27.604633,53.855555
27.614742,53.856647
27.604751,53.856228
27.611544,53.85696
27.606682,53.85617
27.611913,53.857633
27.613168,53.857849
27.607969,53.856665
27.614456,53.857627
27.607411,53.856107
27.613973,53.858007
27.608763,53.856938
27.615164,53.858266
27.606821,53.856817
27.614275,53.858904
27.60709,53.857471
27.612236,53.858325
27.606854,53.858023
27.61157,53.858734
27.60518,53.857769
27.610439,53.858224
27.605384,53.857357
27.610186,53.859551
27.602423,53.857642
27.611205,53.859241
27.606199,53.858968
27.612235,53.85976
27.603365,53.858446
27.612568,53.859374
27.604771,53.858826
27.60343,53.859511
27.604245,53.860076
27.610304,53.860272
27.604492,53.859664
27.611312,53.860943
27.605368,53.85958
27.610036,53.860854
27.608512,53.860683
27.605733,53.860373
27.609349,53.861253
27.605175,53.861103
27.608137,53.861791
27.692572,53.947584
27.69073,53.947017
27.693717,53.944137
27.689104,53.947102
27.692787,53.945036
27.690227,53.944243
27.577219,53.909705
27.576177,53.908972
27.458399,53.860619
27.458265,53.861315
27.464543,53.857782
27.464757,53.858485
27.464454,53.859143
27.466502,53.858208
27.465748,53.858846
27.452988,53.863885
27.4541,53.8633
27.45427,53.862445
27.454184,53.861732
27.4558,53.8624
27.45662,53.861917
27.467463,53.858479
27.46917,53.857863
27.473931,53.844562
27.460765,53.857501
27.460635,53.858341
27.457707,53.857157
27.4595,53.8578
27.4620,53.8587
27.458004,53.858959
27.4582,53.8598
27.4596,53.8592
27.4595,53.8607
27.4603,53.8604
27.4609,53.8600
27.580609,53.90767
27.581027,53.90741
27.579708,53.907251
27.579879,53.906605
27.580812,53.905779
27.58207,53.906055
27.581352,53.9057
27.621964,53.960221
27.622514,53.959327
27.61965,53.957894
27.621017,53.957948
27.575243,53.836513
27.575586,53.837288
27.573719,53.836463
27.572378,53.836418
27.571799,53.837059
27.573301,53.837154
27.571874,53.837611
27.573644,53.838316
27.571253,53.842754
27.569933,53.842697
27.569461,53.843236
27.569622,53.843795
27.568377,53.843839
27.568227,53.845089
23.801827,53.702477
23.798573,53.70606
23.797468,53.705942
23.79648,53.705921
23.79899,53.704526
23.797917,53.704461
23.796995,53.704369
23.799459,53.703035
23.798483,53.70299
23.797423,53.702915
23.800217,53.700388
23.799992,53.699679
23.800567,53.698922
23.801158,53.698046
23.802454,53.699302
23.801971,53.698379
23.802765,53.698481
23.803559,53.69864
31.021013,52.445381
31.020026,52.445384
31.019586,52.445574
31.019415,52.445982
31.018835,52.446117
31.018454,52.446159
31.018074,52.446153
31.01765,52.446254
31.01729,52.446332
31.017097,52.446529
31.017387,52.446973
31.0175,52.44731
31.017553,52.447555
31.016883,52.446914
31.016448,52.446947
31.016035,52.44694
31.015627,52.447019
31.01544,52.447271
31.015536,52.447689
31.029400,52.454357
31.02773,52.454238
31.027204,52.455532
31.026989,52.454754
31.025262,52.453858
31.025793,52.454162
31.019833,52.455715
31.019973,52.456068
31.02038,52.454748
31.026217,52.451733
31.025326,52.451714
31.021995,52.447732
31.029489,52.459161
31.028529,52.459183
31.03246,52.456736
31.03245,52.456735
31.029582,52.458492
31.025873,52.457055
31.025927,52.457572
31.025895,52.457984
31.02951,52.457775
31.027601,52.456859
31.028570,52.456301
31.027510,52.459115
31.026957,52.45885
31.032493,52.45616
31.032611,52.456415
31.028427,52.458487
31.026803,52.458224
31.027107,52.457781
31.026903,52.457206
31.029221,52.457209
31.028008,52.456349
31.029232,52.456689
31.03142,52.454872
31.030551,52.455022
31.032343,52.455467
31.031131,52.455552
31.029897,52.455598
31.022145,52.457484
31.023266,52.457513
31.022606,52.45714
31.028046,52.454797
31.024141,52.457905
31.028336,52.455359
31.024173,52.457474
31.029478,52.454898
31.024194,52.457033
31.028663,52.454146
31.023041,52.456663
31.022295,52.456343
31.026946,52.454283
31.022108,52.455833
31.027912,52.453669
31.021496,52.455617
31.026474,52.453545
31.020187,52.456624
31.025203,52.453456
31.021090,52.454783
31.025514,52.453116
31.019935,52.453973
31.024951,52.45257
31.024736,52.452237
31.022907,52.454989
31.022376,52.454205
31.02258,52.453695
31.022258,52.453041
31.023569,52.454422
31.023596,52.453955
31.023529,52.453422
31.023349,52.452886
31.022751,52.452247
31.022231,52.451825
31.022977,52.45173
31.02259,52.451531
31.021619,52.449867
31.019452,52.449474
31.020364,52.449402
31.018513,52.447609
31.019678,52.447356
31.019887,52.448412
31.020117,52.448029
31.021512,52.448013
31.020724,52.447176
31.02008,52.446515
31.021743,52.446954
31.021126,52.446358
31.020895,52.45886
31.0195,52.458664
31.017816,52.457386
31.017013,52.457099
31.017067,52.456758
31.017435,52.456539
31.022912,52.458219
31.021711,52.458598
31.018825,52.456474
31.019125,52.456984
31.019935,52.457425
31.01905,52.458101
31.01935,52.454793
31.028019,52.452989
31.028309,52.452198
31.021724,52.450664
31.027536,52.451766
31.021367,52.450673
31.026367,52.452185
31.02096,52.450648
31.020595,52.450069
31.01971,52.450439
31.021338,52.451585
31.019399,52.449961
31.020659,52.451328
31.018173,52.450268
31.020201,52.451277
31.018251,52.449406
31.019527,52.451259
31.017011,52.450086
31.018948,52.453496
31.017194,52.449736
31.019495,52.452397
31.017006,52.44952
31.019259,52.451871
31.016781,52.449223
31.019125,52.455513
31.016175,52.449026
31.017891,52.455493
31.015601,52.44938
31.018290,52.455970
31.015815,52.449769
31.017260,52.455793
31.031088,52.458847
31.032145,52.458650
31.032193,52.459288
31.031646,52.459664
31.030701,52.459435
30.215091,55.158704
30.213834,55.159327
30.214006,55.159837
30.212847,55.160119
30.212356,55.158086
30.213182,55.157914
30.213374,55.160958
30.211067,55.161345
30.211733,55.161081
30.21125,55.158945
30.211502,55.158309
30.211663,55.158684
30.21022,55.158851
30.210628,55.159023
30.210615,55.16218
30.206516,55.159013
30.206151,55.159603
30.205154,55.15929
30.20554,55.158559
30.20437,55.159591
30.204628,55.160186
30.204209,55.160592
30.20531,55.161213
30.206995,55.159948
30.206609,55.160599
30.207542,55.160801
30.21081,55.159929
30.210397,55.159784
30.214194,55.15846
30.212718,55.159726
30.212045,55.157441
30.210622,55.161681
30.211529,55.159244
30.210444,55.162628
30.205729,55.160709
30.207885,55.160218
30.121278,55.169587
30.120828,55.170121
30.119532,55.169678
30.122254,55.170177
30.123027,55.170447
30.12351,55.171073
30.209443,55.160787
30.206246,55.161918
30.205763,55.16209
30.202912,55.162657
30.202719,55.162596
30.202537,55.162761
30.218886,55.161356
30.217792,55.161086
30.220002,55.161454
30.217464,55.161513
30.216745,55.162066
30.215726,55.161993
30.215715,55.161409
30.212251,55.162448
30.211179,55.162828
30.121317,55.164401
30.120143,55.164685
30.11964,55.163841
30.122776,55.164297
30.117562,55.164702
30.124205,55.170673
30.124208,55.169732
30.124937,55.169898
30.125602,55.170144
30.124734,55.168578
30.125605,55.169283
30.125224,55.171281
30.126171,55.170444
30.127294,55.168526
30.126162,55.167477
30.119616,55.16512
30.11478,55.165759
30.207293,55.157201
30.206939,55.156703
30.20913,55.156211
30.20912,55.156210
30.20911,55.156209
30.209193,55.155656
30.211554,55.156715
30.209612,55.15704
30.210589,55.157028
30.210031,55.156359
30.215266,55.159856
30.216568,55.159619
30.216879,55.160124
30.217602,55.160527
30.208655,55.156285
30.209496,55.15605
30.209912,55.155484
30.211286,55.156229
30.212813,55.156885
30.214233,55.1589
30.21576,55.158133
30.216434,55.158673
30.217584,55.159033
30.217718,55.159465
30.218814,55.160226
30.219651,55.160716
30.220262,55.161133
23.783112,52.101134
23.783649,52.100975
23.784175,52.100889
23.786922,52.099054
23.787137,52.099364
23.78596,52.100121
23.786095,52.100587
23.785323,52.10083
23.786661,52.100299
23.787254,52.100061
23.787443,52.100382
23.787029,52.100996
23.786374,52.101074
23.786877,52.101549
23.787604,52.101007
23.787784,52.101311
23.787416,52.10187
23.786939,52.102086
23.786338,52.101992
23.786284,52.101787
23.786212,52.10265
23.786939,52.102628
23.650766,52.101765
23.651914,52.101884
23.652108,52.101183
23.652728,52.100294
23.652047,52.099949
23.65165,52.100399
23.65225,52.099596
23.645318,52.106077
23.648877,52.101051
23.65018,52.100161
23.64974,52.099613
23.650019,52.098999
23.651051,52.097373
23.654066,52.096434
23.651534,52.096705
23.650386,52.09687
23.652531,52.097174
23.654645,52.097743
23.781161,52.101661
23.784668,52.103016
23.78557,52.102309
23.785065,52.102587
23.784819,52.102104
23.784422,52.101919
23.784057,52.101827
23.783789,52.102223
23.78352,52.101682
23.782844,52.1018
23.782512,52.102065
23.782115,52.102521
23.782244,52.101609
23.7819,52.101424
23.781549,52.101353
23.781013,52.101194
23.780337,52.101307
23.779897,52.101571
23.779645,52.102042
23.64921,52.101862
23.64921,52.101914
23.650763,52.102355
23.653381,52.102804
23.786269,52.099317
23.785619,52.099314
23.784841,52.099209
23.783256,52.099016
23.783023,52.098617
23.783966,52.098684
23.651997,52.105063
23.653315,52.102088
23.654255,52.101536
23.65224,52.106186
23.651303,52.106068
23.652776,52.105422
23.654678,52.102452
23.655049,52.101549
23.654392,52.100849
23.654456,52.100294
